-sort,5.924392,1.902062,3.944273,1.91075,1.899935,1.939826,1.956413,2.0311,2.17396,1.892112,2.063186,2.103769,2.110993,2.051384,2.21639,2.582544,1.852721,1.885802,1.8515,2.193914,2.786454,2.122058,1.962471,1.912966,1.747168,1.91333,1.955154,1.833339,1.907878,2.091504,2.874227,1.781517,1.997881,8.531434,1.961005,2.108908,2.064419,1.85297,1.951868,1.970108,1.808582,2.040217,1.958197,2.089918,1.94524,1.885604,2.037692,2.001994,1.939704,4.200853,1.872001,1.986425,2.111201,1.971948,2.058759,2.098659,2.018755,2.033082,2.099384,1.919909,1.980139,2.019055,1.998486,2.11256,2.01524,2.509475,2.140197,1.949978,2.079603,3.299756,2.006911,2.107061,2.517775,2.158447,1.972614,3.826742,1.883462,2.140923,1.969636,1.914803,1.984192,1.974263,2.011213,2.175216,1.923816,5.489614,3.674648,2.745688,1.907241,2.037374,1.891737,2.101351,1.836439,3.340961,2.141094,1.908852,1.967284,1.916116,1.853181,2.019361
-deepsort,18.710208,12.64655,12.244756,15.956784,17.643467,18.186681,15.370779,17.412779,18.968182,17.739691,19.475638,19.371064,17.248163,20.14645,17.490072,16.288739,17.123907,19.141416,18.992387,18.611768,18.280995,19.439785,18.640958,15.454572,17.173472,17.715619,15.917044,19.302556,18.023084,16.888477,18.965635,18.470413,17.923407,18.887672,15.085551,18.911183,16.698302,14.06715,16.958223,18.046493,15.55265,17.03009,16.094913,15.295801,18.685812,14.897692,11.477841,18.828544,15.984748,15.438964,17.688591,17.558958,18.54807,18.697251,18.816506,17.859118,16.908931,19.067154,20.130993,19.691376,18.810917,19.003358,19.425025,18.71515,15.752257,17.25581,19.209528,18.362555,17.277769,18.808509,18.987639,17.547976,19.692381,18.600123,20.456964,16.970536,17.977112,18.357766,16.741861,18.373391,16.178139,16.648382,17.185152,16.630069,18.506189,18.361131,18.857912,16.398129,18.568403,18.770835,19.602298,18.595976,19.369788,17.964032,17.391981,15.503256,17.483897,19.247186,16.782757,18.007565
-motiontrack,1.873412,1.797966,1.935057,1.812679,1.780974,1.931684,1.77068,1.801539,1.938265,1.807339,1.786868,2.006195,1.836847,1.84736,1.838228,1.995322,1.852937,1.834997,1.984558,1.846447,1.826307,1.992418,1.849739,1.828757,2.000194,1.851286,1.836145,1.998401,1.838024,1.846192,2.007223,1.836719,1.865389,1.830514,1.97208,1.80938,2.003842,1.859107,1.852953,1.851426,1.9589,1.849316,1.816323,1.992051,1.820628,1.826106,1.985405,1.85383,1.853165,1.856048,1.973225,1.87291,1.851599,1.984724,1.883245,1.85539,2.001322,1.840115,1.813638,1.998873,1.85308,1.858456,1.836043,2.020674,1.837986,1.846429,2.002137,1.849084,1.852603,2.001847,1.852715,1.830858,2.011249,1.883524,1.862904,1.838835,1.985131,1.86004,1.814547,1.977649,1.846109,1.870308,1.989002,1.865851,1.859041,1.994424,1.869277,1.862999,2.00637,1.870755,1.867106,2.033676,1.820062,1.866797,1.858085,2.024673,1.876973,1.88785,2.033291,1.88659
-sparsetrack,2.512124,2.460646,2.677627,2.350078,2.363934,2.474298,2.399076,2.323929,2.556834,2.326415,2.375999,2.555027,2.402737,2.397273,2.540344,2.341527,2.436931,2.586697,2.40262,2.393416,2.518502,2.441745,2.440784,2.408885,2.547828,2.453939,2.569172,2.442345,2.392942,2.40389,2.54014,2.447589,2.449205,2.540936,2.465989,2.64478,2.469647,2.471206,2.470471,2.636294,2.395451,2.420383,2.487164,2.460875,2.370537,2.59706,2.361558,2.38231,2.515641,2.372423,2.374786,2.602256,2.454251,2.438077,2.553482,2.457994,2.411714,2.609849,2.374816,2.438872,2.609063,2.467403,2.391211,2.467719,2.604476,2.370962,2.460657,2.576015,2.338988,2.45516,2.56857,2.433157,2.402787,2.566438,2.405197,2.435578,2.627796,2.373725,2.443618,2.582843,2.388518,2.468732,2.648733,2.481563,2.49028,2.637443,2.483376,2.475157,2.644591,2.48531,2.469625,2.650476,2.491291,2.492681,2.65266,2.410733,2.375993,2.422793,2.558744,2.396451
