-sort,31.136284,5.794647,16.214311,5.937904,5.173604,6.126442,6.030819,5.947891,6.707748,5.066558,6.055285,6.595911,6.97566,5.962462,8.618087,7.467611,5.88711,5.484791,5.031531,6.717066,6.810902,6.334214,6.508261,6.061194,5.908579,5.72808,6.657459,5.800421,5.636844,6.847897,38.429006,6.818445,5.976638,34.595848,6.318099,7.618386,14.15614,6.145661,11.100192,6.789653,5.870411,7.232467,5.934783,5.910288,6.389662,6.681268,6.901181,6.075669,7.412143,6.448932,6.290694,6.325606,5.979043,5.687396,5.677853,5.323758,5.665056,10.786768,5.562395,9.333865,7.158355,5.853766,5.647545,5.642533,7.796036,15.51003,5.083208,5.475995,5.400731,6.029645,8.919407,6.51683,6.476053,6.030232,6.350268,6.153338,6.288953,6.202485,6.552002,6.073519,6.43072,6.488755,6.549843,6.499406,6.312142,6.477922,6.258253,6.084565,6.612352,6.606448,6.68396,6.593974,6.021975,5.837389,6.509053,17.75087,4.93276,9.585797,8.699995,8.540853
-deepsort,67.946484,37.58072,37.003642,45.516866,60.408471,53.862551,52.627471,79.241027,87.961931,79.702609,43.1643,67.280653,69.094554,83.282561,60.52037,49.644926,71.325634,67.458522,89.367311,73.655524,48.063973,37.764637,51.108011,63.589947,64.313545,43.892009,58.68373,75.622805,51.139064,78.580631,52.54529,41.229155,46.135543,64.380958,43.864456,50.928138,68.936973,76.532876,82.493848,85.590377,64.566815,43.105103,83.574232,40.464865,68.174269,82.954595,54.838942,68.278273,63.625049,67.19834,38.208567,42.474007,42.257516,47.577519,46.362541,43.239167,46.267719,36.639353,53.619748,42.927195,38.804417,40.231864,35.034318,40.317255,50.773074,38.902699,37.923235,73.530468,50.499245,39.071023,42.972594,51.475837,48.290561,68.198745,64.206302,72.987779,39.327893,41.623155,71.558748,37.196505,57.26178,42.336362,62.638553,44.24849,61.144608,64.291504,45.033699,64.088652,49.42527,37.484423,37.724683,37.125796,37.19979,41.880398,46.548531,39.472041,43.662676,41.784771,42.600777,43.652485
-sfsort,4.657205,4.402331,4.609114,4.633021,4.646762,4.399298,4.641011,4.580231,4.695814,4.618541,4.388016,4.703155,4.697716,4.479255,4.645341,4.588505,4.680391,4.686818,4.394298,4.660871,4.703947,4.528665,4.636107,4.686212,4.679079,4.691017,4.385233,4.707897,4.661324,4.501248,4.667431,4.651124,4.718795,4.491949,4.642543,4.626049,4.666167,4.41994,4.651198,4.64245,4.470089,4.646417,4.669952,4.7119,4.515836,4.69386,4.712123,4.721965,4.75746,4.540043,4.795103,4.710974,4.714886,4.450461,4.616495,4.665318,4.468352,4.618485,4.774512,4.679734,4.685836,4.493498,4.732152,4.750979,4.506277,4.729337,4.756874,4.7349,4.528596,4.607352,4.75303,4.717334,4.517508,4.566887,4.72856,4.456933,4.670383,4.719794,4.682282,4.690077,4.47813,4.681217,4.764719,4.511653,4.683145,4.655976,4.730469,4.714789,4.506524,4.700405,4.677498,4.49727,4.64407,4.721795,4.715823,4.524222,4.654075,4.680549,4.602158,4.468815
-motiontrack,5.08726,5.278302,5.323286,5.352053,5.065786,5.263907,5.308163,5.10819,5.320681,5.231613,5.326705,5.305188,5.305005,5.163313,5.388552,4.917109,5.491327,5.391822,5.390836,5.089526,5.376957,5.595816,5.184211,5.545004,5.204721,5.45555,5.478878,5.508677,5.287441,5.161503,5.492121,5.103388,5.43964,5.213404,5.583734,5.482486,5.265281,5.266568,5.3629,5.20885,5.321603,5.408219,5.230285,5.441071,5.690269,5.789877,5.722529,5.851176,6.384899,5.523021,5.469299,5.433447,5.536711,5.181281,5.278329,5.117833,5.186567,5.003458,5.14867,5.205566,5.012343,5.231876,5.303969,5.237001,5.350217,5.584669,5.299151,5.394885,5.257557,5.307804,5.445044,5.49239,4.99243,5.6227,5.210562,5.413324,5.420106,5.401601,5.24116,5.429724,5.528778,5.540424,5.298696,5.376856,5.189543,5.313906,5.426362,5.034905,5.507102,5.392809,5.255507,5.206863,5.149462,5.185423,5.220289,5.207272,4.902716,5.141658,5.226268,4.991566
-sparsetrack,7.212894,6.572482,6.820991,6.187656,6.49376,6.355557,6.863689,5.999733,6.565206,6.271968,6.195513,6.568071,6.472615,6.211432,6.597433,6.557611,6.056821,6.9075,6.879021,6.561618,6.642805,6.872762,6.843769,6.557514,6.638336,6.973171,6.704101,6.887913,6.684593,6.43679,6.654058,6.625923,6.654635,6.771343,6.671134,6.817017,6.684802,6.808171,6.798288,6.29731,6.603691,7.062803,6.693505,7.322418,6.690788,6.864729,7.346341,7.238252,7.03262,6.37307,6.580126,6.618932,6.833593,6.834079,6.979798,7.37548,6.773309,6.717604,6.630003,7.242867,6.878822,6.692444,6.596869,6.584283,6.472465,6.688771,6.766248,6.992136,7.586148,6.776258,6.668576,6.499854,6.676327,6.451024,7.085506,6.398353,6.18841,7.668925,7.380227,7.24244,6.688951,6.540438,6.570744,6.431891,6.610273,6.927245,6.457885,6.882903,6.514707,7.003996,7.114465,6.510505,7.254145,7.083389,6.313443,7.338082,6.729304,6.571349,6.343515,6.81024
